age,annual_income,RevolvingUtilizationOfUnsecuredLines,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,total_past_due_events,has_any_past_due,MonthlyIncome_was_missing,NumberOfDependents_was_missing
1.3345386548965001,0.09936009621878154,-0.740316976837485,-0.34854170287246194,-0.28395677014853365,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.29032815495986714,-0.07705445170920465,1.56274311628845,2.136228112730405,-0.4776924490818248,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.42573372244789776,0.8629282808375218,0.000412405833284692,-0.34849716198506764,0.29725026665133975,-0.8986066536444436,2.9462889445680114,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.696544857423959,-0.33017097699718484,1.93328711132237,-0.3485912770384794,-1.6401065226815716,-0.8986066536444436,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.4699442223845307,-0.3953676577531797,-0.908878162109783,-0.3485886310346375,0.49098594558463093,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.3058699111200966,-0.4375537453011764,1.8433104792699087,-0.34703615180717645,-0.671428128015116,-0.8986066536444436,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,2.7274904098602746,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.7929163849443778,-0.3106119727703864,2.0036748221257956,-0.34809156987578393,-0.09022109121524252,-0.016033413856153925,-0.6661208380635453,3.891501321389324,-0.19193879286262322,-0.20117490133484472,2.2778591617970823,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.9673559924000202,-0.07705445170920465,-0.7957883689914509,-0.2779747402066816,-0.8651638069484071,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.5611392899359283,-0.23812860416519205,-0.908878162109783,-0.3484238141252735,-0.4776924490818248,-0.8986066536444436,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
2.0792692760806686,-0.08472464944520405,-0.1828460950214286,-0.3485787882622997,-0.4776924490818248,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.8319504249119896,0.0884684154336624,0.5147682045729215,-0.34808885004786977,0.10351458771804863,1.7491130657204255,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.2668358711524847,-0.07705445170920465,-0.8776147047728385,-0.31990330895056157,0.8784573034512132,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-1.170464343632066,-0.11233736129480189,-0.19447963287116848,-0.34809597156341193,0.8784573034512132,-0.016033413856153925,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.2668358711524847,-0.07705445170920465,1.93328711132237,1.7864555787354066,-1.0588994858816982,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
0.6575108174563471,-0.3455113724691836,-0.8148056170602208,-0.348574444782559,-1.4463708437482805,-0.8986066536444436,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.019517019983805926,-0.29181998831718786,-0.20325980703096258,-0.34767242720448643,-0.4776924490818248,-0.016033413856153925,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.170464343632066,-0.01822403507408925,1.1205905866574715,-0.3482909234862486,-0.671428128015116,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.3580309387038825,-0.07705445170920465,0.3344302789392614,4.936615151466385,1.0721929823845044,0.8665398259321357,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.9673559924000202,-0.17170469177143724,-0.35359547208305725,-0.3483577315264991,-0.09022109121524252,-0.016033413856153925,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.696544857423959,-0.3729706803640615,2.067726939471548,-0.3478704666334769,-0.4776924490818248,-0.8986066536444436,0.23698160759434397,1.0606065292645237,1.8548625173226418,-0.20117490133484472,1.3973030801671351,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.860619168688393,0.014987921122788149,-0.8142791570496465,-0.34858793395894155,-0.671428128015116,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.18359133124823998,-0.19594251661719533,0.37539352436599827,-0.3480090711058615,-0.28395677014853365,-0.016033413856153925,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.42573372244789776,-0.24579880190119144,-0.3854824294892108,-0.3471697359292809,0.6847216245179221,0.8665398259321357,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.2512941149922553,-0.341369465691744,1.7448746331297478,-0.34827352519796045,-0.28395677014853365,-0.8986066536444436,0.23698160759434397,2.476053925326924,1.8548625173226418,-0.20117490133484472,2.2778591617970823,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.5221052499683165,-0.07705445170920465,-0.8938246379180278,1.969617221142882,-0.671428128015116,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.6288420736799437,0.10442242672454115,-0.8249804987024643,-0.34825004787737535,0.29725026665133975,0.8665398259321357,1.1400840532522332,1.0606065292645237,-0.19193879286262322,-0.20117490133484472,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.7252136012003624,-0.07705445170920465,-0.895074466011176,1.9442394032189547,0.49098594558463093,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,6.112542135273893
-0.08721980372782123,0.35247662150676173,-0.908878162109783,-0.3484214717416453,-0.8651638069484071,-0.016033413856153925,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,2.7274904098602746,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-1.6443838298401732,-0.2994901860531872,1.2924858623443019,-0.34852995345142285,-1.4463708437482805,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.22262537121585182,-0.07705445170920465,1.9582967840950523,4.000946038445066,0.29725026665133975,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
0.7252136012003624,0.42917859886675574,-0.6828114581625719,-0.34848802734763745,1.847135698117669,-0.016033413856153925,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.3866996824802859,0.013683987507668251,-0.7325918628495045,-0.3483301787214475,-0.28395677014853365,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.18359133124823998,-0.07705445170920465,-0.16755735036595684,-0.13122474960310185,-0.671428128015116,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,6.112542135273893
-1.1027615598880507,-0.03103326529320825,-0.9048183133514431,-0.3482022153402463,0.49098594558463093,-0.016033413856153925,-0.6661208380635453,2.476053925326924,1.8548625173226418,-0.20117490133484472,2.2778591617970823,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.7642476411679743,0.04566871206678575,-0.8853235018883526,-0.34818371391352115,-0.28395677014853365,0.8665398259321357,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.4412754786081272,-0.06938425397320525,-0.7126971530081216,-0.34810988817617494,0.10351458771804863,0.8665398259321357,0.23698160759434397,-0.3548408667978765,1.8548625173226418,-0.20117490133484472,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.7642476411679743,-0.26113919737319025,1.93328711132237,-0.3485912770384794,-1.6401065226815716,-0.8986066536444436,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.7252136012003624,-0.005491506832330247,-0.1053654019560302,-0.348156996207497,0.49098594558463093,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.2512941149922553,0.4675295875467527,-0.747113899239814,-0.34822913144674095,2.428342734917542,0.8665398259321357,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.8761609248486226,-0.225932989764953,-0.5814436198223125,-0.34809220333811747,-0.09022109121524252,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.537647006128546,-0.07705445170920465,-0.8838687735536568,-0.32542022589054576,-1.2526351648149894,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
0.7252136012003624,-0.43371864643317676,-0.8642795538772378,-0.3480315046401055,-0.4776924490818248,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.3189968987362706,-0.07705445170920465,-0.908878162109783,-0.3485912770384794,-0.671428128015116,-0.8986066536444436,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
0.5221052499683165,0.11424027982662038,-0.867691721421804,-0.3485795374309322,-0.09022109121524252,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.7642476411679743,-0.07705445170920465,-0.5662213704722275,2.269737502678023,-0.4776924490818248,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
0.7929163849443778,-0.2425006168747117,-0.27008309263873337,-0.34810829170840496,1.0721929823845044,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.3189968987362706,-0.03341102659136806,-0.5613114783124092,-0.3481382799387856,1.2659286613177956,-0.016033413856153925,2.9462889445680114,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.7252136012003624,-0.1813691409187965,1.93328711132237,-0.34844301245556675,-0.4776924490818248,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.2512941149922553,0.9060347921138384,0.8319665881287257,-0.348420179328822,0.10351458771804863,-0.016033413856153925,-0.6661208380635453,1.0606065292645237,-0.19193879286262322,-0.20117490133484472,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-1.1027615598880507,-0.1634208782165579,-0.9062627530468202,-0.34828904032526964,-0.09022109121524252,0.8665398259321357,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.576681046096158,-0.08587517910560395,0.44193558621833634,-0.3479942894316952,-0.8651638069484071,0.8665398259321357,2.0431864989101225,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.6288420736799437,0.7014706184947345,-0.908878162109783,-0.34791289953449306,-0.28395677014853365,0.8665398259321357,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.170464343632066,-0.23045840642919263,1.4786924392140037,-0.3483888332770509,0.49098594558463093,-0.8986066536444436,-0.6661208380635453,1.0606065292645237,-0.19193879286262322,2.7274904098602746,1.3973030801671351,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.8996532086560048,-0.30716038378918664,-0.908878162109783,-0.348386776577036,-0.4776924490818248,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.2512941149922553,-0.07705445170920465,-0.43670184249313987,1.2270402010210084,1.0721929823845044,0.8665398259321357,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.22262537121585182,-0.16403449403543785,-0.869606982894799,-0.3481534921597702,1.0721929823845044,-0.016033413856153925,-0.6661208380635453,1.0606065292645237,-0.19193879286262322,-0.20117490133484472,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
1.8084581411046072,-0.10765854067584225,-0.7627030693212259,-0.34851010049148917,1.2659286613177956,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.6575108174563471,-0.23812860416519205,-0.8551863578137521,-0.34788666262447,-0.09022109121524252,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-1.4412754786081272,-0.07705445170920465,1.2019242813562554,2.8611509986443293,-0.28395677014853365,-0.016033413856153925,-0.6661208380635453,2.476053925326924,-0.19193879286262322,-0.20117490133484472,1.3973030801671351,1.9840983774916294,2.0170864640838486,-0.16359805427422083
2.620891546032791,-0.054043858501206445,-0.9066451124214563,-0.3485912770384794,-1.0588994858816982,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.6575108174563471,0.13011758914013913,0.4103505918496895,-0.3483846820497284,0.49098594558463093,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.5221052499683165,-0.22670000953855293,1.4289882614073277,-0.348083081037617,1.6534000191843778,-0.016033413856153925,-0.6661208380635453,2.476053925326924,-0.19193879286262322,-0.20117490133484472,1.3973030801671351,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.7929163849443778,0.12237068942677974,-0.34938896758194254,-0.34803262110741373,0.8784573034512132,0.8665398259321357,0.23698160759434397,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.3866996824802859,-0.21642194457231373,1.1814600214322786,-0.3476815398978277,0.8784573034512132,1.7491130657204255,0.23698160759434397,2.476053925326924,-0.19193879286262322,-0.20117490133484472,1.3973030801671351,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.22262537121585182,-0.24579880190119144,1.681431677127966,-0.34761233020240023,-0.09022109121524252,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.3866996824802859,0.16839187584277615,-0.9008687860913889,-0.3483626723184233,-0.4776924490818248,-0.016033413856153925,1.1400840532522332,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.019517019983805926,-0.07705445170920465,-0.6610689797536915,-0.3481873909143872,0.29725026665133975,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
1.8084581411046072,0.15450881794061724,-0.8098041190623141,-0.34843389420558674,1.0721929823845044,-0.016033413856153925,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
0.4544024662243012,1.0427944177467077,1.2234859980356692,-0.34835637845958767,-0.4776924490818248,0.8665398259321357,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
-0.49343650619191304,-0.17830106182439673,2.1974830781312193,-0.3485082731915009,-0.8651638069484071,-0.8986066536444436,1.1400840532522332,-0.3548408667978765,7.9952664478784365,-0.20117490133484472,3.15841524342703,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
0.7252136012003624,-0.07705445170920465,-0.7318430914911764,-0.1985311362709091,-0.671428128015116,-0.8986066536444436,-0.6661208380635453,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,2.0170864640838486,-0.16359805427422083
-0.696544857423959,-0.25346899963719083,-0.8289359518777062,-0.348074633155938,0.10351458771804863,-0.016033413856153925,-0.6661208380635453,1.0606065292645237,-0.19193879286262322,-0.20117490133484472,0.5167469985371878,1.9840983774916294,-0.49576456825523096,-0.16359805427422083
-0.696544857423959,-0.33017097699718484,-0.32144519372231856,-0.34793901517826825,0.10351458771804863,0.8665398259321357,2.0431864989101225,-0.3548408667978765,-0.19193879286262322,-0.20117490133484472,-0.3638090830927597,-0.5040072666478549,-0.49576456825523096,-0.16359805427422083
